% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
11.75	12	5	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
12	12.25	5	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
12.25	12.5	5	1	1	3	10	21020	9	18522	0.0347727	0.0376885	0.00399571	0.113994	2058	417.421	1706	2498	
12.5	12.75	5	1	1	3	10	21020	8	16816	0.00899501	0.00534448	0.00399571	0.0139943	2102	423.342	1706	2498	
12.75	13	5	1	1	3	10	21020	10	21020	0.030995	0.0371331	0.00399571	0.113994	2102	417.421	1706	2498	
13	13.25	5	1	1	3	10	21020	10	21020	0.037695	0.0396261	0.00399571	0.103996	2102	417.421	1706	2498	
13.25	13.5	5	1	1	3	10	21020	8	16816	0.00899501	0.00534448	0.00399571	0.0139943	2102	423.342	1706	2498	
13.5	13.75	4	1	1	3	10	21020	11	22726	0.033904	0.03734	0.00399571	0.120994	2066	413.609	1706	2498	
13.75	14	4	1	1	3	10	21020	9	19314	0.0403284	0.0408778	0.00399571	0.103996	2146	417.421	1706	2498	
14	14.25	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
14.25	14.5	4	1	1	3	10	21020	10	21020	0.010395	0.0072135	0.00399571	0.0209943	2102	417.421	1706	2498	
14.5	14.75	4	1	1	3	10	21020	10	21020	0.011095	0.00560595	0.00399571	0.0209943	2102	417.421	1706	2498	
14.75	15	4	1	1	3	10	21020	10	21020	0.011095	0.0068542	0.00399571	0.0209943	2102	417.421	1706	2498	
15	15.25	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
15.25	15.5	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
15.5	15.75	4	1	1	3	10	21020	10	21020	0.010395	0.0072135	0.00399571	0.0209943	2102	417.421	1706	2498	
