3,   1,   15,   27
3.2,   1,   1,   34
3.2,   1,   2,   5
3.2,   1,   3,   20
3.2,   1,   4,   46
3.2,   1,   5,   54
3.2,   1,   6,   17
3.2,   1,   7,   27
3.2,   1,   8,   13
3.2,   1,   9,   0
3.2,   1,   10,   19
3.2,   1,   11,   27
3.2,   1,   12,   0
3.2,   1,   13,   40
3.2,   1,   14,   0
3.2,   1,   15,   27
3.4,   1,   1,   34
3.4,   1,   2,   5
3.4,   1,   3,   20
3.4,   1,   4,   46
3.4,   1,   5,   54
3.4,   1,   6,   16
3.4,   1,   7,   27
3.4,   1,   8,   13
3.4,   1,   9,   0
3.4,   1,   10,   19
3.4,   1,   11,   26
3.4,   1,   12,   0
3.4,   1,   13,   40
3.4,   1,   14,   0
3.4,   1,   15,   27
3.6,   1,   1,   34
3.6,   1,   2,   5
3.6,   1,   3,   20
3.6,   1,   4,   46
3.6,   1,   5,   54
3.6,   1,   6,   16
3.6,   1,   7,   27
3.6,   1,   8,   13
3.6,   1,   9,   0
3.6,   1,   10,   19
3.6,   1,   11,   27
3.6,   1,   12,   0
3.6,   1,   13,   39
3.6,   1,   14,   0
3.6,   1,   15,   26
3.8,   1,   1,   34
3.8,   1,   2,   5
3.8,   1,   3,   20
3.8,   1,   4,   45
3.8,   1,   5,   54
3.8,   1,   6,   16
3.8,   1,   7,   27
3.8,   1,   8,   12
3.8,   1,   9,   0
3.8,   1,   10,   19
3.8,   1,   11,   27
3.8,   1,   12,   0
3.8,   1,   13,   39
3.8,   1,   14,   0
3.8,   1,   15,   26
4,   1,   1,   34
4,   1,   2,   5
4,   1,   3,   20
4,   1,   4,   45
4,   1,   5,   54
4,   1,   6,   16
4,   1,   7,   27
4,   1,   8,   13
4,   1,   9,   0
4,   1,   10,   19
4,   1,   11,   27
4,   1,   12,   0
4,   1,   13,   40
4,   1,   14,   0
4,   1,   15,   26
4.2,   1,   1,   34
4.2,   1,   2,   5
4.2,   1,   3,   20
4.2,   1,   4,   45
4.2,   1,   5,   54
4.2,   1,   6,   16
4.2,   1,   7,   27
4.2,   1,   8,   13
4.2,   1,   9,   0
4.2,   1,   10,   19
4.2,   1,   11,   27
4.2,   1,   12,   0
4.2,   1,   13,   39
4.2,   1,   14,   0
4.2,   1,   15,   26
4.4,   1,   1,   34
4.4,   1,   2,   5
4.4,   1,   3,   20
4.4,   1,   4,   45
4.4,   1,   5,   54
4.4,   1,   6,   15
4.4,   1,   7,   27
4.4,   1,   8,   13
4.4,   1,   9,   0
4.4,   1,   10,   19
4.4,   1,   11,   27
4.4,   1,   12,   0
4.4,   1,   13,   40
4.4,   1,   14,   0
4.4,   1,   15,   26
4.6,   1,   1,   34
4.6,   1,   2,   5
4.6,   1,   3,   20
4.6,   1,   4,   45
4.6,   1,   5,   54
4.6,   1,   6,   15
4.6,   1,   7,   27
4.6,   1,   8,   13
4.6,   1,   9,   0
4.6,   1,   10,   19
4.6,   1,   11,   27
4.6,   1,   12,   0
4.6,   1,   13,   40
4.6,   1,   14,   0
4.6,   1,   15,   26
4.8,   1,   1,   34
4.8,   1,   2,   4
4.8,   1,   3,   20
4.8,   1,   4,   45
4.8,   1,   5,   54
4.8,   1,   6,   15
4.8,   1,   7,   27
4.8,   1,   8,   13
4.8,   1,   9,   0
4.8,   1,   10,   19
4.8,   1,   11,   27
4.8,   1,   12,   0
4.8,   1,   13,   39
4.8,   1,   14,   0
4.8,   1,   15,   26
5,   1,   1,   34
5,   1,   2,   5
5,   1,   3,   20
5,   1,   4,   45
5,   1,   5,   54
5,   1,   6,   14
5,   1,   7,   27
5,   1,   8,   13
5,   1,   9,   0
5,   1,   10,   19
5,   1,   11,   27
5,   1,   12,   0
5,   1,   13,   39
5,   1,   14,   0
5,   1,   15,   26
5.2,   1,   1,   34
5.2,   1,   2,   5
5.2,   1,   3,   20
5.2,   1,   4,   45
5.2,   1,   5,   54
5.2,   1,   6,   15
5.2,   1,   7,   27
5.2,   1,   8,   13
5.2,   1,   9,   0
5.2,   1,   10,   19
5.2,   1,   11,   27
5.2,   1,   12,   0
5.2,   1,   13,   39
5.2,   1,   14,   0
5.2,   1,   15,   26
5.4,   1,   1,   34
5.4,   1,   2,   5
5.4,   1,   3,   20
5.4,   1,   4,   45
5.4,   1,   5,   53
5.4,   1,   6,   15
5.4,   1,   7,   28
5.4,   1,   8,   13
5.4,   1,   9,   0
5.4,   1,   10,   18
5.4,   1,   11,   27
5.4,   1,   12,   0
5.4,   1,   13,   39
5.4,   1,   14,   0
5.4,   1,   15,   26
5.6,   1,   1,   34
5.6,   1,   2,   4
5.6,   1,   3,   20
5.6,   1,   4,   44
5.6,   1,   5,   53
5.6,   1,   6,   14
5.6,   1,   7,   27
5.6,   1,   8,   13
5.6,   1,   9,   0
5.6,   1,   10,   18
5.6,   1,   11,   26
5.6,   1,   12,   0
5.6,   1,   13,   39
5.6,   1,   14,   0
5.6,   1,   15,   26
5.8,   1,   1,   34
5.8,   1,   2,   5
5.8,   1,   3,   20
5.8,   1,   4,   44
5.8,   1,   5,   53
5.8,   1,   6,   15
5.8,   1,   7,   27
5.8,   1,   8,   13
5.8,   1,   9,   0
5.8,   1,   10,   18
5.8,   1,   11,   26
5.8,   1,   12,   0
5.8,   1,   13,   39
5.8,   1,   14,   0
5.8,   1,   15,   26
6,   1,   1,   34
6,   1,   2,   5
6,   1,   3,   20
6,   1,   4,   44
6,   1,   5,   53
6,   1,   6,   14
6,   1,   7,   27
6,   1,   8,   13
6,   1,   9,   0
6,   1,   10,   18
6,   1,   11,   26
6,   1,   12,   0
6,   1,   13,   39
6,   1,   14,   0
6,   1,   15,   25
6.2,   1,   1,   34
6.2,   1,   2,   5
6.2,   1,   3,   20
6.2,   1,   4,   44
6.2,   1,   5,   53
6.2,   1,   6,   15
6.2,   1,   7,   27
6.2,   1,   8,   13
6.2,   1,   9,   0
6.2,   1,   10,   18
6.2,   1,   11,   26
6.2,   1,   12,   0
6.2,   1,   13,   39
6.2,   1,   14,   0
6.2,   1,   15,   25
6.4,   1,   1,   34
6.4,   1,   2,   5
6.4,   1,   3,   19
6.4,   1,   4,   44
6.4,   1,   5,   53
6.4,   1,   6,   16
6.4,   1,   7,   27
6.4,   1,   8,   13
6.4,   1,   9,   0
6.4,   1,   10,   18
6.4,   1,   11,   27
6.4,   1,   12,   0
6.4,   1,   13,   39
6.4,   1,   14,   0
6.4,   1,   15,   25
6.6,   1,   1,   34
6.6,   1,   2,   5
6.6,   1,   3,   19
6.6,   1,   4,   44
6.6,   1,   5,   52
6.6,   1,   6,   16
6.6,   1,   7,   27
6.6,   1,   8,   13
6.6,   1,   9,   0
6.6,   1,   10,   18
6.6,   1,   11,   27
6.6,   1,   12,   0
6.6,   1,   13,   39
6.6,   1,   14,   0
6.6,   1,   15,   25
6.8,   1,   1,   34
6.8,   1,   2,   5
6.8,   1,   3,   19
6.8,   1,   4,   44
6.8,   1,   5,   52
6.8,   1,   6,   17
6.8,   1,   7,   27
6.8,   1,   8,   13
6.8,   1,   9,   0
6.8,   1,   10,   18
6.8,   1,   11,   27
6.8,   1,   12,   0
6.8,   1,   13,   40
6.8,   1,   14,   0
6.8,   1,   15,   25
7,   1,   1,   34
7,   1,   2,   5
7,   1,   3,   19
7,   1,   4,   44
7,   1,   5,   52
7,   1,   6,   18
7,   1,   7,   28
7,   1,   8,   13
7,   1,   9,   0
7,   1,   10,   18
7,   1,   11,   27
7,   1,   12,   0
7,   1,   13,   39
7,   1,   14,   0
7,   1,   15,   25
7.2,   1,   1,   34
7.2,   1,   2,   5
7.2,   1,   3,   19
7.2,   1,   4,   44
7.2,   1,   5,   52
7.2,   1,   6,   19
7.2,   1,   7,   28
7.2,   1,   8,   14
7.2,   1,   9,   0
7.2,   1,   10,   18
7.2,   1,   11,   27
7.2,   1,   12,   0
7.2,   1,   13,   39
7.2,   1,   14,   0
7.2,   1,   15,   25
7.4,   1,   1,   33
7.4,   1,   2,   5
7.4,   1,   3,   19
7.4,   1,   4,   44
7.4,   1,   5,   52
7.4,   1,   6,   19
7.4,   1,   7,   27
7.4,   1,   8,   13
7.4,   1,   9,   0
7.4,   1,   10,   18
7.4,   1,   11,   27
7.4,   1,   12,   0
7.4,   1,   13,   40
7.4,   1,   14,   0
7.4,   1,   15,   25
7.6,   1,   1,   34
7.6,   1,   2,   5
7.6,   1,   3,   19
7.6,   1,   4,   44
7.6,   1,   5,   52
7.6,   1,   6,   20
7.6,   1,   7,   28
7.6,   1,   8,   14
7.6,   1,   9,   0
7.6,   1,   10,   18
7.6,   1,   11,   27
7.6,   1,   12,   0
7.6,   1,   13,   40
7.6,   1,   14,   0
7.6,   1,   15,   25
7.8,   1,   1,   33
7.8,   1,   2,   5
7.8,   1,   3,   19
7.8,   1,   4,   44
7.8,   1,   5,   51
7.8,   1,   6,   21
7.8,   1,   7,   28
7.8,   1,   8,   14
7.8,   1,   9,   0
7.8,   1,   10,   18
7.8,   1,   11,   27
7.8,   1,   12,   0
7.8,   1,   13,   40
7.8,   1,   14,   0
7.8,   1,   15,   25
8,   1,   1,   34
8,   1,   2,   6
8,   1,   3,   19
8,   1,   4,   45
8,   1,   5,   51
8,   1,   6,   22
8,   1,   7,   28
8,   1,   8,   14
8,   1,   9,   0
8,   1,   10,   18
8,   1,   11,   27
8,   1,   12,   0
8,   1,   13,   40
8,   1,   14,   0
8,   1,   15,   25
8.2,   1,   1,   34
8.2,   1,   2,   5
8.2,   1,   3,   19
8.2,   1,   4,   45
8.2,   1,   5,   51
8.2,   1,   6,   23
8.2,   1,   7,   27
8.2,   1,   8,   14
8.2,   1,   9,   0
8.2,   1,   10,   18
8.2,   1,   11,   27
8.2,   1,   12,   0
8.2,   1,   13,   39
8.2,   1,   14,   0
8.2,   1,   15,   25
8.4,   1,   1,   34
8.4,   1,   2,   6
8.4,   1,   3,   19
8.4,   1,   4,   45
8.4,   1,   5,   51
8.4,   1,   6,   24
8.4,   1,   7,   27
8.4,   1,   8,   14
8.4,   1,   9,   0
8.4,   1,   10,   18
8.4,   1,   11,   27
8.4,   1,   12,   0
8.4,   1,   13,   40
8.4,   1,   14,   0
8.4,   1,   15,   25
8.6,   1,   1,   34
8.6,   1,   2,   6
8.6,   1,   3,   19
8.6,   1,   4,   45
8.6,   1,   5,   51
8.6,   1,   6,   24
8.6,   1,   7,   28
8.6,   1,   8,   14
8.6,   1,   9,   0
8.6,   1,   10,   18
8.6,   1,   11,   27
8.6,   1,   12,   0
8.6,   1,   13,   40
8.6,   1,   14,   0
8.6,   1,   15,   25
8.8,   1,   1,   34
8.8,   1,   2,   6
8.8,   1,   3,   19
8.8,   1,   4,   45
8.8,   1,   5,   50
8.8,   1,   6,   25
8.8,   1,   7,   28
8.8,   1,   8,   14
8.8,   1,   9,   0
8.8,   1,   10,   18
8.8,   1,   11,   27
8.8,   1,   12,   0
8.8,   1,   13,   40
8.8,   1,   14,   0
8.8,   1,   15,   24
9,   1,   1,   34
9,   1,   2,   6
9,   1,   3,   19
9,   1,   4,   45
9,   1,   5,   50
9,   1,   6,   26
9,   1,   7,   28
9,   1,   8,   15
9,   1,   9,   0
9,   1,   10,   18
9,   1,   11,   28
9,   1,   12,   0
9,   1,   13,   40
9,   1,   14,   0
9,   1,   15,   25
9.2,   1,   1,   34
9.2,   1,   2,   6
9.2,   1,   3,   19
9.2,   1,   4,   45
9.2,   1,   5,   50
9.2,   1,   6,   26
9.2,   1,   7,   28
9.2,   1,   8,   15
9.2,   1,   9,   0
9.2,   1,   10,   18
9.2,   1,   11,   28
9.2,   1,   12,   0
9.2,   1,   13,   40
9.2,   1,   14,   0
9.2,   1,   15,   24
9.4,   1,   1,   33
9.4,   1,   2,   6
9.4,   1,   3,   18
9.4,   1,   4,   45
9.4,   1,   5,   50
9.4,   1,   6,   27
9.4,   1,   7,   28
9.4,   1,   8,   14
9.4,   1,   9,   0
9.4,   1,   10,   18
9.4,   1,   11,   27
9.4,   1,   12,   0
9.4,   1,   13,   40
9.4,   1,   14,   0
9.4,   1,   15,   24
9.6,   1,   1,   33
9.6,   1,   2,   6
9.6,   1,   3,   18
9.6,   1,   4,   45
9.6,   1,   5,   50
9.6,   1,   6,   28
9.6,   1,   7,   28
9.6,   1,   8,   15
9.6,   1,   9,   0
9.6,   1,   10,   18
9.6,   1,   11,   27
9.6,   1,   12,   0
9.6,   1,   13,   40
9.6,   1,   14,   0
9.6,   1,   15,   24
9.8,   1,   1,   34
9.8,   1,   2,   6
9.8,   1,   3,   18
9.8,   1,   4,   45
9.8,   1,   5,   50
9.8,   1,   6,   29
9.8,   1,   7,   28
9.8,   1,   8,   15
9.8,   1,   9,   0
9.8,   1,   10,   18
9.8,   1,   11,   28
9.8,   1,   12,   0
9.8,   1,   13,   41
9.8,   1,   14,   0
9.8,   1,   15,   24
10,   1,   1,   34
10,   1,   2,   6
10,   1,   3,   18
10,   1,   4,   45
10,   1,   5,   49
10,   1,   6,   30
10,   1,   7,   28
10,   1,   8,   14
10,   1,   9,   0
10,   1,   10,   18
10,   1,   11,   28
10,   1,   12,   0
10,   1,   13,   40
10,   1,   14,   0
10,   1,   15,   24
10.2,   1,   1,   34
10.2,   1,   2,   6
10.2,   1,   3,   18
10.2,   1,   4,   45
10.2,   1,   5,   49
10.2,   1,   6,   30
10.2,   1,   7,   28
10.2,   1,   8,   15
10.2,   1,   9,   0
10.2,   1,   10,   18
10.2,   1,   11,   27
10.2,   1,   12,   0
10.2,   1,   13,   41
10.2,   1,   14,   0
10.2,   1,   15,   24
10.4,   1,   1,   34
10.4,   1,   2,   7
10.4,   1,   3,   18
10.4,   1,   4,   45
10.4,   1,   5,   49
10.4,   1,   6,   31
10.4,   1,   7,   28
10.4,   1,   8,   15
10.4,   1,   9,   0
10.4,   1,   10,   18
10.4,   1,   11,   28
10.4,   1,   12,   0
10.4,   1,   13,   41
10.4,   1,   14,   0
10.4,   1,   15,   24
10.6,   1,   1,   34
10.6,   1,   2,   7
10.6,   1,   3,   18
10.6,   1,   4,   45
10.6,   1,   5,   48
10.6,   1,   6,   32
10.6,   1,   7,   28
10.6,   1,   8,   15
10.6,   1,   9,   0
10.6,   1,   10,   18
10.6,   1,   11,   28
10.6,   1,   12,   0
10.6,   1,   13,   41
10.6,   1,   14,   0
10.6,   1,   15,   24
10.8,   1,   1,   33
10.8,   1,   2,   7
10.8,   1,   3,   17
10.8,   1,   4,   45
10.8,   1,   5,   48
10.8,   1,   6,   32
10.8,   1,   7,   28
10.8,   1,   8,   15
10.8,   1,   9,   0
10.8,   1,   10,   18
10.8,   1,   11,   28
10.8,   1,   12,   0
10.8,   1,   13,   41
10.8,   1,   14,   0
10.8,   1,   15,   24
11,   1,   1,   33
11,   1,   2,   7
11,   1,   3,   17
11,   1,   4,   45
11,   1,   5,   48
11,   1,   6,   33
11,   1,   7,   28
11,   1,   8,   15
11,   1,   9,   0
11,   1,   10,   18
11,   1,   11,   28
11,   1,   12,   0
11,   1,   13,   41
11,   1,   14,   0
11,   1,   15,   24
11.2,   1,   1,   33
11.2,   1,   2,   7
11.2,   1,   3,   17
11.2,   1,   4,   45
11.2,   1,   5,   48
11.2,   1,   6,   33
11.2,   1,   7,   28
11.2,   1,   8,   15
11.2,   1,   9,   0
11.2,   1,   10,   18
11.2,   1,   11,   28
11.2,   1,   12,   0
11.2,   1,   13,   41
11.2,   1,   14,   0
11.2,   1,   15,   23
11.4,   1,   1,   33
11.4,   1,   2,   7
11.4,   1,   3,   17
11.4,   1,   4,   45
11.4,   1,   5,   47
11.4,   1,   6,   34
11.4,   1,   7,   28
11.4,   1,   8,   15
11.4,   1,   9,   0
11.4,   1,   10,   18
11.4,   1,   11,   28
11.4,   1,   12,   0
11.4,   1,   13,   41
11.4,   1,   14,   0
11.4,   1,   15,   23
11.6,   1,   1,   33
11.6,   1,   2,   7
11.6,   1,   3,   17
11.6,   1,   4,   45
11.6,   1,   5,   47
11.6,   1,   6,   34
11.6,   1,   7,   28
11.6,   1,   8,   16
11.6,   1,   9,   0
11.6,   1,   10,   18
11.6,   1,   11,   28
11.6,   1,   12,   0
11.6,   1,   13,   41
11.6,   1,   14,   0
11.6,   1,   15,   23
11.8,   1,   1,   33
11.8,   1,   2,   8
11.8,   1,   3,   17
11.8,   1,   4,   45
11.8,   1,   5,   47
11.8,   1,   6,   35
11.8,   1,   7,   28
11.8,   1,   8,   16
11.8,   1,   9,   0
11.8,   1,   10,   18
11.8,   1,   11,   28
11.8,   1,   12,   0
11.8,   1,   13,   41
11.8,   1,   14,   0
11.8,   1,   15,   23
12,   1,   1,   33
12,   1,   2,   7
12,   1,   3,   17
12,   1,   4,   45
12,   1,   5,   47
12,   1,   6,   35
12,   1,   7,   29
12,   1,   8,   16
12,   1,   9,   0
12,   1,   10,   18
12,   1,   11,   28
12,   1,   12,   0
12,   1,   13,   41
12,   1,   14,   0
12,   1,   15,   23
12.2,   1,   1,   33
12.2,   1,   2,   8
12.2,   1,   3,   16
12.2,   1,   4,   46
12.2,   1,   5,   46
12.2,   1,   6,   35
12.2,   1,   7,   29
12.2,   1,   8,   16
12.2,   1,   9,   0
12.2,   1,   10,   17
12.2,   1,   11,   28
12.2,   1,   12,   0
12.2,   1,   13,   41
12.2,   1,   14,   0
12.2,   1,   15,   23
12.4,   1,   1,   34
12.4,   1,   2,   8
12.4,   1,   3,   17
12.4,   1,   4,   46
12.4,   1,   5,   46
12.4,   1,   6,   36
12.4,   1,   7,   29
12.4,   1,   8,   16
12.4,   1,   9,   0
12.4,   1,   10,   18
12.4,   1,   11,   28
12.4,   1,   12,   0
12.4,   1,   13,   41
12.4,   1,   14,   0
12.4,   1,   15,   23
12.6,   1,   1,   33
12.6,   1,   2,   8
12.6,   1,   3,   16
12.6,   1,   4,   45
12.6,   1,   5,   46
12.6,   1,   6,   36
12.6,   1,   7,   29
12.6,   1,   8,   16
12.6,   1,   9,   0
12.6,   1,   10,   18
12.6,   1,   11,   28
12.6,   1,   12,   0
12.6,   1,   13,   41
12.6,   1,   14,   0
12.6,   1,   15,   22
12.8,   1,   1,   33
12.8,   1,   2,   8
12.8,   1,   3,   16
12.8,   1,   4,   46
12.8,   1,   5,   46
12.8,   1,   6,   37
12.8,   1,   7,   29
12.8,   1,   8,   16
12.8,   1,   9,   0
12.8,   1,   10,   18
12.8,   1,   11,   29
12.8,   1,   12,   0
12.8,   1,   13,   41
12.8,   1,   14,   0
12.8,   1,   15,   22
13,   1,   1,   34
13,   1,   2,   8
13,   1,   3,   16
13,   1,   4,   46
13,   1,   5,   46
13,   1,   6,   37
13,   1,   7,   29
13,   1,   8,   16
13,   1,   9,   0
13,   1,   10,   18
13,   1,   11,   28
13,   1,   12,   0
13,   1,   13,   41
13,   1,   14,   0
13,   1,   15,   22
13.2,   1,   1,   33
13.2,   1,   2,   8
13.2,   1,   3,   16
13.2,   1,   4,   45
13.2,   1,   5,   46
13.2,   1,   6,   38
13.2,   1,   7,   29
13.2,   1,   8,   16
13.2,   1,   9,   0
13.2,   1,   10,   18
13.2,   1,   11,   28
13.2,   1,   12,   0
13.2,   1,   13,   42
13.2,   1,   14,   0
13.2,   1,   15,   22
13.4,   1,   1,   33
13.4,   1,   2,   9
13.4,   1,   3,   16
13.4,   1,   4,   45
13.4,   1,   5,   45
13.4,   1,   6,   38
13.4,   1,   7,   29
13.4,   1,   8,   16
13.4,   1,   9,   0
13.4,   1,   10,   17
13.4,   1,   11,   29
13.4,   1,   12,   0
13.4,   1,   13,   42
13.4,   1,   14,   0
13.4,   1,   15,   22
13.6,   1,   1,   34
13.6,   1,   2,   9
13.6,   1,   3,   15
13.6,   1,   4,   45
13.6,   1,   5,   45
13.6,   1,   6,   38
13.6,   1,   7,   29
13.6,   1,   8,   17
13.6,   1,   9,   0
13.6,   1,   10,   17
13.6,   1,   11,   29
13.6,   1,   12,   0
13.6,   1,   13,   41
13.6,   1,   14,   0
13.6,   1,   15,   22
13.8,   1,   1,   33
13.8,   1,   2,   9
13.8,   1,   3,   15
13.8,   1,   4,   45
13.8,   1,   5,   44
13.8,   1,   6,   39
13.8,   1,   7,   29
13.8,   1,   8,   16
13.8,   1,   9,   0
13.8,   1,   10,   18
13.8,   1,   11,   29
13.8,   1,   12,   0
13.8,   1,   13,   42
13.8,   1,   14,   0
13.8,   1,   15,   22
14,   1,   1,   33
14,   1,   2,   8
14,   1,   3,   15
14,   1,   4,   45
14,   1,   5,   44
14,   1,   6,   39
14,   1,   7,   29
14,   1,   8,   17
14,   1,   9,   0
14,   1,   10,   17
14,   1,   11,   29
14,   1,   12,   0
14,   1,   13,   42
14,   1,   14,   0
14,   1,   15,   22
14.2,   1,   1,   33
14.2,   1,   2,   9
14.2,   1,   3,   15
14.2,   1,   4,   45
14.2,   1,   5,   44
14.2,   1,   6,   39
14.2,   1,   7,   30
14.2,   1,   8,   17
14.2,   1,   9,   0
14.2,   1,   10,   17
14.2,   1,   11,   29
14.2,   1,   12,   0
14.2,   1,   13,   42
14.2,   1,   14,   1
14.2,   1,   15,   21
14.4,   1,   1,   33
14.4,   1,   2,   9
14.4,   1,   3,   15
14.4,   1,   4,   45
14.4,   1,   5,   44
14.4,   1,   6,   40
14.4,   1,   7,   29
14.4,   1,   8,   17
14.4,   1,   9,   0
14.4,   1,   10,   18
14.4,   1,   11,   29
14.4,   1,   12,   0
14.4,   1,   13,   42
14.4,   1,   14,   1
14.4,   1,   15,   21
14.6,   1,   1,   33
14.6,   1,   2,   9
14.6,   1,   3,   15
14.6,   1,   4,   45
14.6,   1,   5,   43
14.6,   1,   6,   40
14.6,   1,   7,   29
14.6,   1,   8,   17
14.6,   1,   9,   0
14.6,   1,   10,   18
14.6,   1,   11,   29
14.6,   1,   12,   0
14.6,   1,   13,   42
14.6,   1,   14,   2
14.6,   1,   15,   21
14.8,   1,   1,   33
14.8,   1,   2,   9
14.8,   1,   3,   15
14.8,   1,   4,   45
14.8,   1,   5,   43
14.8,   1,   6,   40
14.8,   1,   7,   29
14.8,   1,   8,   17
14.8,   1,   9,   0
14.8,   1,   10,   18
14.8,   1,   11,   29
14.8,   1,   12,   0
14.8,   1,   13,   42
14.8,   1,   14,   2
